review_id,product_name,review_text,rating,review_date
11527,OnePlus Pad,Superb design and build quality,5,2023-01-26
11528,OnePlus Pad,Average product,3,2023-02-09
11529,Samsung Galaxy Tab,Performance is acceptable,3,2023-01-25
11530,OnePlus Pad,Not bad but not great,3,2023-05-22
11531,OnePlus Pad,Decent features for price,3,2023-10-17
11532,Apple iPad,Heating issues while using,1,2023-01-27
11533,Samsung Galaxy Tab,Not bad but not great,3,2023-12-19
11534,OnePlus Pad,Not worth the price,2,2023-03-10
11535,Apple iPad,Stopped working after few days,1,2023-10-17
11536,Apple iPad,Not worth the price,1,2023-04-28
11537,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-12-22
11538,Apple iPad,Good but needs improvement,3,2023-07-14
11539,Samsung Galaxy Tab,Stopped working after few days,2,2023-06-07
11540,OnePlus Pad,Poor performance and lagging,1,2023-03-06
11541,Apple iPad,Very fast and user friendly,4,2023-03-02
11542,Samsung Galaxy Tab,Superb design and build quality,5,2023-06-06
11543,Samsung Galaxy Tab,Very bad battery life,1,2023-06-19
11544,Samsung Galaxy Tab,Okay for daily use,3,2023-11-27
11545,OnePlus Pad,Poor performance and lagging,1,2023-05-11
11546,Apple iPad,Very bad battery life,1,2023-03-10
11547,Samsung Galaxy Tab,Very bad battery life,1,2023-09-16
11548,Samsung Galaxy Tab,Decent features for price,3,2023-12-30
11549,Apple iPad,Not bad but not great,3,2023-12-07
11550,Samsung Galaxy Tab,Poor performance and lagging,2,2023-12-08
11551,OnePlus Pad,Terrible customer experience,2,2023-10-20
11552,OnePlus Pad,Very bad battery life,2,2023-07-13
11553,OnePlus Pad,Average product,3,2023-02-06
11554,Apple iPad,Not bad but not great,3,2023-05-21
11555,OnePlus Pad,Stopped working after few days,1,2023-01-03
11556,OnePlus Pad,Average product,3,2023-06-19
11557,Apple iPad,Very fast and user friendly,5,2023-12-24
11558,Apple iPad,Average product,3,2023-04-20
11559,OnePlus Pad,Very fast and user friendly,5,2023-07-29
11560,OnePlus Pad,Okay for daily use,3,2023-08-18
11561,Apple iPad,Stopped working after few days,2,2023-02-07
11562,Apple iPad,Not worth the price,2,2023-09-30
11563,OnePlus Pad,Good but needs improvement,3,2023-02-13
11564,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-10-15
11565,OnePlus Pad,Performance is acceptable,3,2023-02-25
11566,Apple iPad,Not bad but not great,3,2023-09-22
11567,Apple iPad,Excellent performance and smooth display,4,2023-07-16
11568,OnePlus Pad,Superb design and build quality,4,2023-10-10
11569,Samsung Galaxy Tab,Okay for daily use,3,2023-01-04
11570,Samsung Galaxy Tab,Great value for money,5,2023-09-20
11571,Samsung Galaxy Tab,Very bad battery life,1,2023-11-05
11572,Apple iPad,Okay for daily use,3,2024-01-01
11573,Samsung Galaxy Tab,Not worth the price,1,2023-05-18
11574,Apple iPad,Battery life is amazing and lasts long,4,2023-03-08
11575,Apple iPad,Decent features for price,3,2023-01-22
11576,OnePlus Pad,Decent features for price,3,2023-01-21
11577,Apple iPad,Superb design and build quality,5,2023-02-23
11578,OnePlus Pad,Good but needs improvement,3,2023-05-28
11579,Samsung Galaxy Tab,Superb design and build quality,4,2023-08-06
11580,OnePlus Pad,Superb design and build quality,5,2023-09-30
11581,Apple iPad,Not bad but not great,3,2023-02-06
11582,OnePlus Pad,Very fast and user friendly,5,2023-02-10
11583,Apple iPad,Poor performance and lagging,2,2023-06-29
11584,Samsung Galaxy Tab,Heating issues while using,2,2023-09-20
11585,OnePlus Pad,Excellent performance and smooth display,5,2023-04-17
11586,Samsung Galaxy Tab,Very bad battery life,2,2023-07-10
11587,Samsung Galaxy Tab,Not worth the price,2,2023-01-02
11588,Samsung Galaxy Tab,Very fast and user friendly,5,2023-03-17
11589,OnePlus Pad,Not worth the price,1,2023-06-12
11590,Apple iPad,Decent features for price,3,2023-07-23
11591,Samsung Galaxy Tab,Decent features for price,3,2023-06-30
11592,Apple iPad,Okay for daily use,3,2023-05-03
11593,Samsung Galaxy Tab,Not worth the price,2,2023-02-04
11594,OnePlus Pad,Terrible customer experience,2,2023-10-17
11595,OnePlus Pad,Decent features for price,3,2023-01-18
11596,OnePlus Pad,Heating issues while using,1,2023-08-16
11597,OnePlus Pad,Not worth the price,1,2023-05-30
11598,Apple iPad,Performance is acceptable,3,2023-08-28
11599,OnePlus Pad,Heating issues while using,2,2023-09-23
11600,OnePlus Pad,Terrible customer experience,2,2023-04-03
11601,OnePlus Pad,Average product,3,2023-05-20
11602,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-01-13
11603,OnePlus Pad,Decent features for price,3,2023-02-09
11604,Apple iPad,Terrible customer experience,2,2023-12-30
11605,OnePlus Pad,Performance is acceptable,3,2023-09-02
11606,OnePlus Pad,Highly recommend this tablet,4,2023-04-09
11607,OnePlus Pad,Not bad but not great,3,2023-10-15
11608,Samsung Galaxy Tab,Very fast and user friendly,4,2023-12-18
11609,Apple iPad,Heating issues while using,2,2023-11-08
11610,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-07-29
11611,Samsung Galaxy Tab,Superb design and build quality,5,2023-10-10
11612,Samsung Galaxy Tab,Not bad but not great,3,2023-05-17
11613,OnePlus Pad,Not bad but not great,3,2023-10-11
11614,OnePlus Pad,Average product,3,2023-08-30
11615,OnePlus Pad,Good but needs improvement,3,2023-12-01
11616,Samsung Galaxy Tab,Not bad but not great,3,2023-02-27
11617,OnePlus Pad,Decent features for price,3,2023-12-08
11618,Apple iPad,Performance is acceptable,3,2023-01-09
11619,Apple iPad,Decent features for price,3,2023-03-11
11620,Samsung Galaxy Tab,Terrible customer experience,2,2023-09-08
11621,Samsung Galaxy Tab,Stopped working after few days,1,2023-03-28
11622,OnePlus Pad,Good but needs improvement,3,2023-05-05
11623,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-05-04
11624,Samsung Galaxy Tab,Okay for daily use,3,2023-10-08
11625,Apple iPad,Terrible customer experience,1,2023-04-30
11626,Samsung Galaxy Tab,Average product,3,2023-02-14
11627,OnePlus Pad,Okay for daily use,3,2023-08-24
11628,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-01-07
11629,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-02-11
11630,Apple iPad,Terrible customer experience,2,2023-06-09
11631,Samsung Galaxy Tab,Terrible customer experience,1,2023-04-29
11632,Apple iPad,Good but needs improvement,3,2023-04-20
11633,Samsung Galaxy Tab,Very bad battery life,2,2023-09-12
11634,Apple iPad,Excellent performance and smooth display,5,2023-09-29
11635,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-06-21
11636,Samsung Galaxy Tab,Stopped working after few days,1,2023-02-19
11637,Apple iPad,Great value for money,5,2023-10-12
11638,Apple iPad,Stopped working after few days,2,2023-10-27
11639,Samsung Galaxy Tab,Superb design and build quality,5,2023-02-03
11640,Apple iPad,Battery life is amazing and lasts long,5,2023-11-07
11641,Apple iPad,Very bad battery life,2,2023-11-14
11642,OnePlus Pad,Terrible customer experience,2,2023-05-19
11643,Apple iPad,Poor performance and lagging,2,2023-03-24
11644,Apple iPad,Excellent performance and smooth display,5,2023-10-29
11645,Apple iPad,Average product,3,2023-04-27
11646,OnePlus Pad,Stopped working after few days,1,2023-06-06
11647,Samsung Galaxy Tab,Very bad battery life,1,2023-02-21
11648,OnePlus Pad,Average product,3,2023-02-28
11649,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-04-05
11650,Apple iPad,Superb design and build quality,5,2023-11-08
11651,Apple iPad,Stopped working after few days,2,2023-05-01
11652,OnePlus Pad,Average product,3,2023-10-30
11653,OnePlus Pad,Decent features for price,3,2023-12-05
11654,OnePlus Pad,Superb design and build quality,5,2023-12-06
11655,Apple iPad,Great value for money,5,2023-06-28
11656,OnePlus Pad,Terrible customer experience,2,2023-11-09
11657,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-04-21
11658,OnePlus Pad,Poor performance and lagging,1,2023-06-13
11659,Apple iPad,Battery life is amazing and lasts long,4,2023-07-30
11660,Apple iPad,Poor performance and lagging,2,2023-02-17
11661,OnePlus Pad,Decent features for price,3,2023-05-09
11662,OnePlus Pad,Decent features for price,3,2023-11-18
11663,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-05-13
11664,Samsung Galaxy Tab,Great value for money,4,2023-07-16
11665,Samsung Galaxy Tab,Not worth the price,2,2023-06-10
11666,Apple iPad,Terrible customer experience,2,2023-12-08
11667,Samsung Galaxy Tab,Very bad battery life,2,2023-03-19
11668,OnePlus Pad,Terrible customer experience,1,2023-03-20
11669,Samsung Galaxy Tab,Very bad battery life,1,2023-10-12
11670,OnePlus Pad,Excellent performance and smooth display,5,2023-09-10
11671,Samsung Galaxy Tab,Battery life is amazing and lasts long,4,2023-10-28
11672,OnePlus Pad,Average product,3,2023-08-23
11673,OnePlus Pad,Superb design and build quality,4,2023-03-12
11674,OnePlus Pad,Excellent performance and smooth display,5,2023-01-23
11675,OnePlus Pad,Highly recommend this tablet,5,2023-05-09
11676,OnePlus Pad,Great value for money,4,2023-08-27
11677,Apple iPad,Heating issues while using,2,2023-12-03
11678,Apple iPad,Not bad but not great,3,2023-10-01
11679,Apple iPad,Stopped working after few days,2,2023-05-05
11680,Apple iPad,Highly recommend this tablet,5,2023-05-02
11681,OnePlus Pad,Terrible customer experience,1,2023-12-07
11682,Apple iPad,Not bad but not great,3,2023-12-03
11683,Samsung Galaxy Tab,Not bad but not great,3,2023-05-13
11684,Samsung Galaxy Tab,Terrible customer experience,2,2023-11-03
11685,Apple iPad,Very fast and user friendly,5,2023-10-23
11686,Samsung Galaxy Tab,Not bad but not great,3,2023-12-04
11687,OnePlus Pad,Good but needs improvement,3,2023-02-06
11688,OnePlus Pad,Heating issues while using,2,2023-03-16
11689,OnePlus Pad,Not worth the price,2,2023-11-18
11690,OnePlus Pad,Terrible customer experience,2,2023-04-08
11691,OnePlus Pad,Highly recommend this tablet,4,2023-06-08
11692,Samsung Galaxy Tab,Superb design and build quality,4,2023-10-11
11693,Samsung Galaxy Tab,Heating issues while using,1,2023-03-27
11694,Apple iPad,Excellent performance and smooth display,5,2023-06-15
11695,OnePlus Pad,Stopped working after few days,2,2023-05-24
11696,OnePlus Pad,Superb design and build quality,5,2023-06-15
11697,OnePlus Pad,Okay for daily use,3,2023-12-11
11698,Samsung Galaxy Tab,Heating issues while using,1,2023-10-14
11699,Samsung Galaxy Tab,Not bad but not great,3,2023-10-01
11700,Apple iPad,Superb design and build quality,5,2023-07-26
11701,OnePlus Pad,Terrible customer experience,2,2023-10-17
11702,Apple iPad,Terrible customer experience,2,2023-09-27
11703,OnePlus Pad,Not worth the price,1,2023-09-04
11704,Apple iPad,Average product,3,2023-12-08
11705,OnePlus Pad,Poor performance and lagging,2,2023-08-10
11706,Samsung Galaxy Tab,Not worth the price,2,2023-08-06
11707,Samsung Galaxy Tab,Very bad battery life,2,2023-02-27
11708,Apple iPad,Excellent performance and smooth display,5,2023-03-17
11709,Apple iPad,Decent features for price,3,2023-11-06
11710,Samsung Galaxy Tab,Stopped working after few days,1,2023-03-20
11711,Samsung Galaxy Tab,Very fast and user friendly,4,2023-03-07
11712,Samsung Galaxy Tab,Decent features for price,3,2023-07-23
11713,Apple iPad,Battery life is amazing and lasts long,4,2023-12-09
11714,Samsung Galaxy Tab,Average product,3,2023-10-04
11715,Apple iPad,Poor performance and lagging,1,2023-11-10
11716,OnePlus Pad,Terrible customer experience,1,2023-04-10
11717,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-03-21
11718,Samsung Galaxy Tab,Not worth the price,2,2023-11-23
11719,Samsung Galaxy Tab,Good but needs improvement,3,2023-03-04
11720,Apple iPad,Superb design and build quality,5,2023-05-25
11721,OnePlus Pad,Not worth the price,2,2023-11-28
11722,Apple iPad,Terrible customer experience,1,2023-01-04
11723,Apple iPad,Average product,3,2023-01-06
11724,Samsung Galaxy Tab,Not worth the price,1,2023-05-03
11725,Apple iPad,Terrible customer experience,2,2023-05-14
11726,Samsung Galaxy Tab,Good but needs improvement,3,2023-08-22
11727,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-09-09
11728,Apple iPad,Very bad battery life,1,2023-11-01
11729,Apple iPad,Highly recommend this tablet,4,2023-07-18
11730,Apple iPad,Okay for daily use,3,2023-06-08
11731,Samsung Galaxy Tab,Superb design and build quality,4,2023-11-19
11732,Apple iPad,Heating issues while using,2,2023-02-03
11733,OnePlus Pad,Average product,3,2023-08-28
11734,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-06-22
11735,Samsung Galaxy Tab,Good but needs improvement,3,2023-08-17
11736,Apple iPad,Not bad but not great,3,2023-10-21
11737,OnePlus Pad,Very bad battery life,2,2023-01-24
11738,OnePlus Pad,Good but needs improvement,3,2023-10-28
11739,OnePlus Pad,Highly recommend this tablet,4,2023-01-05
11740,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-02-19
11741,Apple iPad,Stopped working after few days,2,2023-09-11
11742,OnePlus Pad,Poor performance and lagging,2,2023-12-15
11743,Samsung Galaxy Tab,Average product,3,2023-08-17
11744,OnePlus Pad,Heating issues while using,2,2023-01-22
11745,Samsung Galaxy Tab,Very fast and user friendly,5,2023-04-18
11746,Apple iPad,Great value for money,4,2023-04-08
11747,Apple iPad,Performance is acceptable,3,2023-03-10
11748,Samsung Galaxy Tab,Very fast and user friendly,4,2023-07-11
11749,OnePlus Pad,Average product,3,2023-01-25
11750,OnePlus Pad,Average product,3,2023-03-06
11751,OnePlus Pad,Stopped working after few days,1,2023-09-09
11752,OnePlus Pad,Superb design and build quality,4,2023-07-19
11753,OnePlus Pad,Very fast and user friendly,5,2023-08-05
11754,Apple iPad,Stopped working after few days,2,2023-06-29
11755,Samsung Galaxy Tab,Great value for money,4,2023-03-27
11756,Apple iPad,Excellent performance and smooth display,5,2023-04-24
11757,Samsung Galaxy Tab,Heating issues while using,2,2023-08-19
11758,OnePlus Pad,Superb design and build quality,5,2023-12-10
11759,OnePlus Pad,Decent features for price,3,2023-02-12
11760,Apple iPad,Not worth the price,2,2023-11-27
11761,Samsung Galaxy Tab,Very bad battery life,2,2023-06-06
11762,Apple iPad,Very bad battery life,1,2023-12-04
11763,Apple iPad,Not worth the price,1,2023-07-29
11764,Samsung Galaxy Tab,Not bad but not great,3,2023-08-06
11765,OnePlus Pad,Great value for money,5,2023-07-03
11766,Apple iPad,Average product,3,2023-07-31
11767,Apple iPad,Highly recommend this tablet,5,2023-04-11
11768,Samsung Galaxy Tab,Average product,3,2023-06-10
11769,Samsung Galaxy Tab,Very bad battery life,1,2023-05-20
11770,Samsung Galaxy Tab,Great value for money,5,2023-05-10
11771,Samsung Galaxy Tab,Terrible customer experience,2,2023-07-13
11772,Samsung Galaxy Tab,Very bad battery life,1,2023-09-08
11773,OnePlus Pad,Great value for money,5,2023-06-03
11774,Apple iPad,Very fast and user friendly,5,2023-01-13
11775,Apple iPad,Good but needs improvement,3,2023-09-16
11776,Apple iPad,Very bad battery life,2,2023-01-02
11777,OnePlus Pad,Very fast and user friendly,5,2023-01-24
11778,OnePlus Pad,Not worth the price,2,2023-11-03
11779,Apple iPad,Average product,3,2023-11-09
11780,OnePlus Pad,Great value for money,5,2023-09-16
11781,Apple iPad,Decent features for price,3,2023-07-25
11782,Apple iPad,Great value for money,4,2023-03-09
11783,Apple iPad,Poor performance and lagging,1,2023-07-22
11784,Samsung Galaxy Tab,Good but needs improvement,3,2023-06-12
11785,Apple iPad,Battery life is amazing and lasts long,5,2023-02-06
11786,OnePlus Pad,Stopped working after few days,2,2023-06-15
11787,Apple iPad,Excellent performance and smooth display,4,2023-05-27
11788,Apple iPad,Good but needs improvement,3,2023-05-20
11789,OnePlus Pad,Heating issues while using,1,2023-01-06
11790,OnePlus Pad,Average product,3,2023-10-18
11791,OnePlus Pad,Great value for money,5,2023-10-24
11792,Apple iPad,Heating issues while using,2,2023-02-10
11793,Apple iPad,Stopped working after few days,1,2023-08-17
11794,Samsung Galaxy Tab,Decent features for price,3,2023-03-20
11795,Apple iPad,Performance is acceptable,3,2023-07-23
11796,Apple iPad,Terrible customer experience,1,2023-04-17
11797,OnePlus Pad,Great value for money,4,2023-07-25
11798,Samsung Galaxy Tab,Great value for money,5,2023-07-12
11799,OnePlus Pad,Good but needs improvement,3,2023-09-02
11800,OnePlus Pad,Superb design and build quality,4,2023-01-12
11801,Apple iPad,Highly recommend this tablet,5,2023-02-14
11802,Apple iPad,Heating issues while using,2,2023-11-16
11803,OnePlus Pad,Not worth the price,2,2023-08-30
11804,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-09-11
11805,Samsung Galaxy Tab,Stopped working after few days,2,2023-01-30
11806,Apple iPad,Battery life is amazing and lasts long,5,2023-03-20
11807,OnePlus Pad,Poor performance and lagging,1,2023-01-19
11808,OnePlus Pad,Great value for money,5,2023-01-22
11809,Samsung Galaxy Tab,Decent features for price,3,2023-11-03
11810,OnePlus Pad,Not bad but not great,3,2023-08-08
11811,OnePlus Pad,Great value for money,5,2023-09-15
11812,Samsung Galaxy Tab,Very fast and user friendly,5,2023-01-31
11813,Apple iPad,Average product,3,2023-11-13
11814,Samsung Galaxy Tab,Performance is acceptable,3,2023-02-09
11815,Apple iPad,Good but needs improvement,3,2023-06-24
11816,OnePlus Pad,Heating issues while using,2,2023-07-19
11817,Apple iPad,Heating issues while using,1,2023-12-05
11818,Samsung Galaxy Tab,Okay for daily use,3,2023-06-12
11819,Apple iPad,Good but needs improvement,3,2023-01-03
11820,OnePlus Pad,Good but needs improvement,3,2023-10-15
11821,Apple iPad,Highly recommend this tablet,4,2023-09-07
11822,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-07-01
11823,OnePlus Pad,Heating issues while using,1,2023-05-04
11824,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-04-26
11825,OnePlus Pad,Heating issues while using,2,2023-09-28
11826,Apple iPad,Terrible customer experience,1,2023-08-21
11827,Samsung Galaxy Tab,Superb design and build quality,4,2023-01-19
11828,OnePlus Pad,Performance is acceptable,3,2023-11-15
11829,Apple iPad,Decent features for price,3,2023-08-23
11830,Apple iPad,Very fast and user friendly,5,2023-12-07
11831,Apple iPad,Battery life is amazing and lasts long,5,2023-08-05
11832,Apple iPad,Great value for money,4,2023-09-08
11833,Samsung Galaxy Tab,Not worth the price,2,2023-03-15
11834,OnePlus Pad,Not bad but not great,3,2023-06-30
11835,OnePlus Pad,Okay for daily use,3,2023-06-09
11836,Apple iPad,Decent features for price,3,2023-11-02
11837,OnePlus Pad,Good but needs improvement,3,2023-03-01
11838,Samsung Galaxy Tab,Very bad battery life,2,2023-03-17
11839,Apple iPad,Terrible customer experience,2,2023-06-28
11840,Apple iPad,Very fast and user friendly,4,2023-05-31
11841,Samsung Galaxy Tab,Not bad but not great,3,2023-02-19
11842,OnePlus Pad,Decent features for price,3,2023-05-27
11843,Apple iPad,Not worth the price,1,2023-11-04
11844,Samsung Galaxy Tab,Decent features for price,3,2023-09-28
11845,OnePlus Pad,Average product,3,2023-10-17
11846,Samsung Galaxy Tab,Poor performance and lagging,2,2023-01-19
11847,Samsung Galaxy Tab,Stopped working after few days,2,2023-05-09
11848,Samsung Galaxy Tab,Terrible customer experience,1,2023-06-05
11849,Samsung Galaxy Tab,Performance is acceptable,3,2023-07-20
11850,Samsung Galaxy Tab,Very bad battery life,2,2023-10-05
11851,Apple iPad,Poor performance and lagging,2,2023-08-18
11852,Apple iPad,Highly recommend this tablet,4,2023-04-04
11853,Apple iPad,Great value for money,4,2023-11-05
11854,OnePlus Pad,Average product,3,2023-01-24
11855,OnePlus Pad,Okay for daily use,3,2023-12-30
11856,Apple iPad,Superb design and build quality,4,2023-02-20
11857,Apple iPad,Performance is acceptable,3,2023-02-10
11858,Samsung Galaxy Tab,Terrible customer experience,2,2023-03-03
11859,OnePlus Pad,Average product,3,2023-11-16
11860,Apple iPad,Okay for daily use,3,2023-06-15
11861,Apple iPad,Highly recommend this tablet,5,2023-09-13
11862,OnePlus Pad,Not bad but not great,3,2023-08-24
11863,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-11-19
11864,Apple iPad,Very fast and user friendly,4,2023-01-12
11865,Apple iPad,Okay for daily use,3,2023-09-24
11866,OnePlus Pad,Battery life is amazing and lasts long,4,2023-08-02
11867,OnePlus Pad,Great value for money,4,2023-12-13
11868,Samsung Galaxy Tab,Very fast and user friendly,5,2023-01-08
11869,Apple iPad,Not worth the price,1,2023-04-03
11870,OnePlus Pad,Stopped working after few days,1,2023-09-03
11871,Samsung Galaxy Tab,Performance is acceptable,3,2023-07-06
11872,OnePlus Pad,Not worth the price,1,2023-12-29
11873,Samsung Galaxy Tab,Heating issues while using,2,2023-09-26
11874,Samsung Galaxy Tab,Average product,3,2023-03-23
11875,Apple iPad,Very bad battery life,2,2023-04-30
11876,Samsung Galaxy Tab,Good but needs improvement,3,2023-06-26
11877,OnePlus Pad,Good but needs improvement,3,2023-03-03
11878,Apple iPad,Terrible customer experience,2,2023-06-16
11879,OnePlus Pad,Average product,3,2023-05-25
11880,OnePlus Pad,Not worth the price,2,2023-12-31
11881,Apple iPad,Good but needs improvement,3,2023-01-31
11882,Apple iPad,Very bad battery life,1,2023-03-10
11883,Samsung Galaxy Tab,Okay for daily use,3,2023-09-14
11884,Samsung Galaxy Tab,Poor performance and lagging,2,2023-12-15
11885,Apple iPad,Not worth the price,1,2023-05-27
11886,Apple iPad,Poor performance and lagging,2,2023-05-04
11887,OnePlus Pad,Excellent performance and smooth display,5,2023-12-21
11888,Samsung Galaxy Tab,Very fast and user friendly,5,2023-08-03
11889,Apple iPad,Heating issues while using,2,2023-03-17
11890,Apple iPad,Terrible customer experience,1,2023-10-13
11891,OnePlus Pad,Decent features for price,3,2023-01-19
11892,Samsung Galaxy Tab,Very bad battery life,1,2023-04-13
11893,OnePlus Pad,Stopped working after few days,2,2023-03-17
11894,Apple iPad,Excellent performance and smooth display,4,2023-12-10
11895,OnePlus Pad,Average product,3,2023-02-28
11896,Samsung Galaxy Tab,Superb design and build quality,5,2023-10-18
11897,Samsung Galaxy Tab,Very bad battery life,2,2023-08-11
11898,Apple iPad,Stopped working after few days,1,2023-07-24
11899,OnePlus Pad,Stopped working after few days,1,2023-01-17
11900,Samsung Galaxy Tab,Superb design and build quality,4,2023-07-14
11901,OnePlus Pad,Decent features for price,3,2023-07-24
11902,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-04-18
11903,OnePlus Pad,Not bad but not great,3,2023-04-01
11904,Samsung Galaxy Tab,Great value for money,5,2023-09-20
11905,Apple iPad,Not bad but not great,3,2023-01-04
11906,Apple iPad,Poor performance and lagging,1,2023-12-01
11907,Apple iPad,Highly recommend this tablet,4,2023-02-12
11908,OnePlus Pad,Poor performance and lagging,1,2023-05-21
11909,Apple iPad,Decent features for price,3,2023-02-25
11910,Samsung Galaxy Tab,Not worth the price,1,2023-03-06
11911,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-06-04
11912,OnePlus Pad,Not bad but not great,3,2023-12-25
11913,OnePlus Pad,Battery life is amazing and lasts long,5,2023-10-26
11914,Samsung Galaxy Tab,Very bad battery life,1,2023-08-20
11915,Samsung Galaxy Tab,Terrible customer experience,1,2023-06-13
11916,Samsung Galaxy Tab,Okay for daily use,3,2023-11-28
11917,Apple iPad,Decent features for price,3,2023-02-21
11918,Apple iPad,Superb design and build quality,4,2023-05-21
11919,Apple iPad,Great value for money,5,2023-01-16
11920,OnePlus Pad,Very fast and user friendly,5,2023-02-23
11921,Samsung Galaxy Tab,Decent features for price,3,2023-06-17
11922,Samsung Galaxy Tab,Terrible customer experience,1,2023-10-09
11923,Apple iPad,Stopped working after few days,1,2023-01-23
11924,Apple iPad,Battery life is amazing and lasts long,5,2023-01-23
11925,OnePlus Pad,Not bad but not great,3,2023-05-30
11926,Apple iPad,Battery life is amazing and lasts long,4,2023-12-04
11927,Apple iPad,Stopped working after few days,1,2023-05-07
11928,Apple iPad,Not worth the price,2,2023-09-12
11929,OnePlus Pad,Okay for daily use,3,2023-10-26
11930,Apple iPad,Heating issues while using,2,2023-02-17
11931,Apple iPad,Stopped working after few days,1,2023-04-22
11932,Samsung Galaxy Tab,Okay for daily use,3,2023-02-12
11933,OnePlus Pad,Great value for money,5,2023-10-21
11934,Samsung Galaxy Tab,Okay for daily use,3,2023-01-24
11935,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-01-11
11936,OnePlus Pad,Very bad battery life,1,2023-08-05
11937,OnePlus Pad,Decent features for price,3,2023-10-02
11938,Apple iPad,Battery life is amazing and lasts long,4,2023-01-28
11939,Apple iPad,Very bad battery life,1,2023-09-05
11940,Samsung Galaxy Tab,Very bad battery life,1,2023-02-26
11941,OnePlus Pad,Very bad battery life,1,2023-05-07
11942,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-12-12
11943,OnePlus Pad,Average product,3,2023-04-21
11944,OnePlus Pad,Good but needs improvement,3,2023-03-13
11945,Samsung Galaxy Tab,Heating issues while using,1,2023-01-03
11946,Apple iPad,Terrible customer experience,2,2023-07-20
11947,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-12-11
11948,Apple iPad,Decent features for price,3,2023-06-13
11949,Apple iPad,Poor performance and lagging,1,2023-12-26
11950,Apple iPad,Okay for daily use,3,2023-11-22
11951,OnePlus Pad,Terrible customer experience,2,2023-09-19
11952,Apple iPad,Very fast and user friendly,4,2023-09-28
11953,Samsung Galaxy Tab,Terrible customer experience,1,2023-08-22
11954,Samsung Galaxy Tab,Average product,3,2023-02-28
11955,Apple iPad,Decent features for price,3,2023-07-20
11956,Samsung Galaxy Tab,Very fast and user friendly,4,2023-10-17
11957,Samsung Galaxy Tab,Not bad but not great,3,2023-02-19
11958,OnePlus Pad,Decent features for price,3,2023-10-15
11959,OnePlus Pad,Great value for money,5,2023-03-27
11960,OnePlus Pad,Highly recommend this tablet,4,2023-01-13
11961,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-08-24
11962,OnePlus Pad,Not bad but not great,3,2023-06-19
11963,OnePlus Pad,Stopped working after few days,2,2023-01-17
11964,Apple iPad,Not bad but not great,3,2023-10-09
11965,OnePlus Pad,Stopped working after few days,1,2023-12-21
11966,Samsung Galaxy Tab,Very bad battery life,1,2023-02-17
11967,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-08-12
11968,Samsung Galaxy Tab,Superb design and build quality,5,2023-07-18
11969,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-03-05
11970,OnePlus Pad,Excellent performance and smooth display,4,2023-02-04
11971,Samsung Galaxy Tab,Decent features for price,3,2023-01-26
11972,Samsung Galaxy Tab,Heating issues while using,1,2023-10-28
11973,OnePlus Pad,Good but needs improvement,3,2023-06-01
11974,OnePlus Pad,Excellent performance and smooth display,4,2023-04-18
11975,OnePlus Pad,Superb design and build quality,5,2023-06-10
11976,Samsung Galaxy Tab,Okay for daily use,3,2023-09-20
11977,OnePlus Pad,Battery life is amazing and lasts long,5,2023-07-29
11978,Apple iPad,Decent features for price,3,2023-04-03
11979,Apple iPad,Very bad battery life,1,2023-12-29
11980,Apple iPad,Not worth the price,2,2023-06-20
11981,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-02-12
11982,Apple iPad,Not worth the price,2,2023-07-10
11983,Samsung Galaxy Tab,Average product,3,2023-10-13
11984,Apple iPad,Okay for daily use,3,2023-10-23
11985,OnePlus Pad,Good but needs improvement,3,2023-01-11
11986,OnePlus Pad,Performance is acceptable,3,2023-02-12
11987,Apple iPad,Average product,3,2023-02-07
11988,OnePlus Pad,Poor performance and lagging,1,2023-03-12
11989,OnePlus Pad,Poor performance and lagging,2,2023-08-08
