review_id,product_name,review_text,rating,review_date,sentiment_score,sentiment
11958,OnePlus Pad,decent features price,3,2023-10-15,0.16666666666666666,Positive
11959,OnePlus Pad,great value money,5,2023-03-27,0.8,Positive
11960,OnePlus Pad,highly recommend tablet,4,2023-01-13,0.16,Positive
11961,Samsung Galaxy Tab,excellent performance smooth display,4,2023-08-24,0.7,Positive
11962,OnePlus Pad,bad great,3,2023-06-19,0.0500000000000001,Positive
11963,OnePlus Pad,stopped working days,2,2023-01-17,0.0,Neutral
11964,Apple iPad,bad great,3,2023-10-09,0.0500000000000001,Positive
11965,OnePlus Pad,stopped working days,1,2023-12-21,0.0,Neutral
11966,Samsung Galaxy Tab,bad battery life,1,2023-02-17,-0.6999999999999998,Negative
11967,Samsung Galaxy Tab,highly recommend tablet,4,2023-08-12,0.16,Positive
11968,Samsung Galaxy Tab,superb design build quality,5,2023-07-18,1.0,Positive
11969,Samsung Galaxy Tab,highly recommend tablet,5,2023-03-05,0.16,Positive
11970,OnePlus Pad,excellent performance smooth display,4,2023-02-04,0.7,Positive
11971,Samsung Galaxy Tab,decent features price,3,2023-01-26,0.16666666666666666,Positive
11972,Samsung Galaxy Tab,heating issues using,1,2023-10-28,0.0,Neutral
11973,OnePlus Pad,good needs improvement,3,2023-06-01,0.7,Positive
11974,OnePlus Pad,excellent performance smooth display,4,2023-04-18,0.7,Positive
11975,OnePlus Pad,superb design build quality,5,2023-06-10,1.0,Positive
11976,Samsung Galaxy Tab,okay daily use,3,2023-09-20,0.25,Positive
11977,OnePlus Pad,battery life amazing lasts long,5,2023-07-29,0.275,Positive
11978,Apple iPad,decent features price,3,2023-04-03,0.16666666666666666,Positive
11979,Apple iPad,bad battery life,1,2023-12-29,-0.6999999999999998,Negative
11980,Apple iPad,worth price,2,2023-06-20,0.3,Positive
11981,Samsung Galaxy Tab,excellent performance smooth display,5,2023-02-12,0.7,Positive
11982,Apple iPad,worth price,2,2023-07-10,0.3,Positive
11983,Samsung Galaxy Tab,average product,3,2023-10-13,-0.15,Negative
11984,Apple iPad,okay daily use,3,2023-10-23,0.25,Positive
11985,OnePlus Pad,good needs improvement,3,2023-01-11,0.7,Positive
11986,OnePlus Pad,performance acceptable,3,2023-02-12,0.0,Neutral
11987,Apple iPad,average product,3,2023-02-07,-0.15,Negative
11988,OnePlus Pad,poor performance lagging,1,2023-03-12,-0.4,Negative
11989,OnePlus Pad,poor performance lagging,2,2023-08-08,-0.4,Negative
11990,Samsung Galaxy Tab,great value money,4,2023-05-04,0.8,Positive
11991,Apple iPad,fast user friendly,4,2023-08-10,0.2875,Positive
11992,Apple iPad,okay daily use,3,2023-02-25,0.25,Positive
11993,Samsung Galaxy Tab,worth price,2,2023-09-08,0.3,Positive
11994,Apple iPad,excellent performance smooth display,4,2023-06-17,0.7,Positive
11995,Apple iPad,poor performance lagging,2,2023-11-04,-0.4,Negative
11996,OnePlus Pad,excellent performance smooth display,5,2023-08-27,0.7,Positive
11997,Apple iPad,average product,3,2023-12-24,-0.15,Negative
11998,Samsung Galaxy Tab,heating issues using,1,2023-11-02,0.0,Neutral
11999,OnePlus Pad,okay daily use,3,2023-10-04,0.25,Positive
12000,Samsung Galaxy Tab,bad great,3,2023-10-13,0.0500000000000001,Positive
12001,Samsung Galaxy Tab,highly recommend tablet,4,2023-07-18,0.16,Positive
12002,Apple iPad,worth price,1,2023-04-05,0.3,Positive
12003,Samsung Galaxy Tab,heating issues using,2,2023-01-03,0.0,Neutral
12004,Apple iPad,poor performance lagging,2,2023-05-29,-0.4,Negative
12005,Apple iPad,bad battery life,1,2023-11-26,-0.6999999999999998,Negative
12006,OnePlus Pad,great value money,5,2023-04-24,0.8,Positive
12007,Apple iPad,great value money,4,2023-03-11,0.8,Positive
12008,OnePlus Pad,bad battery life,1,2023-08-22,-0.6999999999999998,Negative
12009,Apple iPad,decent features price,3,2023-07-11,0.16666666666666666,Positive
12010,OnePlus Pad,heating issues using,2,2023-08-10,0.0,Neutral
12011,Samsung Galaxy Tab,performance acceptable,3,2023-05-11,0.0,Neutral
12012,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-08-08,0.275,Positive
12013,Apple iPad,superb design build quality,4,2023-06-08,1.0,Positive
12014,OnePlus Pad,highly recommend tablet,4,2023-12-12,0.16,Positive
12015,OnePlus Pad,battery life amazing lasts long,5,2023-07-03,0.275,Positive
12016,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-10-02,0.275,Positive
12017,OnePlus Pad,heating issues using,2,2023-09-27,0.0,Neutral
12018,OnePlus Pad,performance acceptable,3,2023-04-09,0.0,Neutral
12019,OnePlus Pad,heating issues using,1,2023-12-09,0.0,Neutral
12020,OnePlus Pad,average product,3,2023-03-13,-0.15,Negative
12021,Apple iPad,poor performance lagging,1,2023-06-15,-0.4,Negative
12022,Samsung Galaxy Tab,terrible customer experience,2,2023-12-12,-1.0,Negative
12023,Samsung Galaxy Tab,okay daily use,3,2023-06-20,0.25,Positive
12024,Apple iPad,bad great,3,2023-10-15,0.0500000000000001,Positive
12025,Samsung Galaxy Tab,performance acceptable,3,2023-04-13,0.0,Neutral
12026,OnePlus Pad,superb design build quality,5,2023-04-07,1.0,Positive
12027,OnePlus Pad,performance acceptable,3,2023-01-16,0.0,Neutral
12028,Apple iPad,heating issues using,1,2023-09-26,0.0,Neutral
12029,OnePlus Pad,great value money,4,2023-01-30,0.8,Positive
12030,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-02-02,0.275,Positive
12031,Samsung Galaxy Tab,worth price,1,2023-03-10,0.3,Positive
12032,OnePlus Pad,battery life amazing lasts long,4,2023-01-08,0.275,Positive
12033,Apple iPad,decent features price,3,2023-10-12,0.16666666666666666,Positive
12034,Apple iPad,terrible customer experience,2,2023-10-08,-1.0,Negative
12035,OnePlus Pad,great value money,5,2023-10-13,0.8,Positive
12036,Apple iPad,terrible customer experience,2,2023-01-06,-1.0,Negative
12037,OnePlus Pad,performance acceptable,3,2023-03-07,0.0,Neutral
12038,Apple iPad,okay daily use,3,2023-07-12,0.25,Positive
12039,Samsung Galaxy Tab,okay daily use,3,2023-04-09,0.25,Positive
12040,Samsung Galaxy Tab,worth price,1,2023-07-18,0.3,Positive
12041,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-10-22,0.275,Positive
12042,OnePlus Pad,excellent performance smooth display,5,2023-03-07,0.7,Positive
12043,Apple iPad,fast user friendly,4,2023-08-09,0.2875,Positive
12044,OnePlus Pad,stopped working days,1,2023-06-28,0.0,Neutral
12045,Apple iPad,battery life amazing lasts long,5,2023-07-27,0.275,Positive
12046,Apple iPad,worth price,1,2023-10-02,0.3,Positive
12047,Apple iPad,bad battery life,2,2023-03-31,-0.6999999999999998,Negative
12048,Apple iPad,stopped working days,1,2023-12-30,0.0,Neutral
12049,OnePlus Pad,performance acceptable,3,2023-04-26,0.0,Neutral
12050,Samsung Galaxy Tab,bad great,3,2023-04-22,0.0500000000000001,Positive
12051,Samsung Galaxy Tab,performance acceptable,3,2023-12-06,0.0,Neutral
12052,OnePlus Pad,worth price,1,2023-10-02,0.3,Positive
12053,OnePlus Pad,bad battery life,2,2023-11-01,-0.6999999999999998,Negative
12054,Apple iPad,decent features price,3,2023-10-29,0.16666666666666666,Positive
12055,OnePlus Pad,bad battery life,1,2023-01-26,-0.6999999999999998,Negative
12056,OnePlus Pad,average product,3,2023-05-04,-0.15,Negative
12057,Samsung Galaxy Tab,fast user friendly,5,2023-09-19,0.2875,Positive
12058,Samsung Galaxy Tab,poor performance lagging,2,2023-11-15,-0.4,Negative
12059,Apple iPad,decent features price,3,2023-09-14,0.16666666666666666,Positive
12060,OnePlus Pad,bad battery life,2,2023-11-19,-0.6999999999999998,Negative
12061,Apple iPad,stopped working days,2,2023-07-31,0.0,Neutral
12062,OnePlus Pad,stopped working days,1,2023-04-10,0.0,Neutral
12063,Samsung Galaxy Tab,decent features price,3,2023-10-03,0.16666666666666666,Positive
12064,Apple iPad,decent features price,3,2023-02-28,0.16666666666666666,Positive
12065,Samsung Galaxy Tab,excellent performance smooth display,5,2023-03-30,0.7,Positive
12066,OnePlus Pad,heating issues using,2,2023-09-01,0.0,Neutral
12067,OnePlus Pad,worth price,1,2023-09-28,0.3,Positive
12068,OnePlus Pad,battery life amazing lasts long,5,2023-03-23,0.275,Positive
12069,Samsung Galaxy Tab,good needs improvement,3,2023-12-07,0.7,Positive
12070,Samsung Galaxy Tab,terrible customer experience,1,2023-09-26,-1.0,Negative
12071,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-09-04,0.275,Positive
12072,Apple iPad,good needs improvement,3,2023-08-24,0.7,Positive
12073,Samsung Galaxy Tab,highly recommend tablet,4,2023-12-30,0.16,Positive
12074,Samsung Galaxy Tab,poor performance lagging,2,2023-11-26,-0.4,Negative
12075,Apple iPad,performance acceptable,3,2023-07-23,0.0,Neutral
12076,Apple iPad,worth price,2,2023-07-11,0.3,Positive
12077,Samsung Galaxy Tab,decent features price,3,2023-12-10,0.16666666666666666,Positive
12078,Samsung Galaxy Tab,superb design build quality,4,2023-09-05,1.0,Positive
12079,Samsung Galaxy Tab,decent features price,3,2023-11-27,0.16666666666666666,Positive
12080,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-08-02,0.275,Positive
12081,Samsung Galaxy Tab,average product,3,2023-02-10,-0.15,Negative
12082,Samsung Galaxy Tab,bad battery life,1,2023-05-17,-0.6999999999999998,Negative
12083,OnePlus Pad,good needs improvement,3,2023-01-20,0.7,Positive
12084,Apple iPad,great value money,4,2023-10-08,0.8,Positive
12085,Apple iPad,bad battery life,1,2023-11-12,-0.6999999999999998,Negative
12086,Apple iPad,bad great,3,2023-09-28,0.0500000000000001,Positive
12087,Apple iPad,superb design build quality,5,2023-12-28,1.0,Positive
12088,Samsung Galaxy Tab,superb design build quality,5,2023-12-17,1.0,Positive
12089,Apple iPad,heating issues using,2,2023-02-07,0.0,Neutral
12090,Samsung Galaxy Tab,performance acceptable,3,2023-12-12,0.0,Neutral
12091,Samsung Galaxy Tab,highly recommend tablet,4,2023-01-22,0.16,Positive
12092,OnePlus Pad,okay daily use,3,2023-08-19,0.25,Positive
12093,Samsung Galaxy Tab,superb design build quality,5,2023-01-24,1.0,Positive
12094,Samsung Galaxy Tab,stopped working days,2,2023-07-30,0.0,Neutral
12095,Apple iPad,great value money,4,2023-09-06,0.8,Positive
12096,Apple iPad,superb design build quality,5,2023-06-02,1.0,Positive
12097,Apple iPad,poor performance lagging,2,2023-02-02,-0.4,Negative
12098,Apple iPad,stopped working days,1,2023-05-25,0.0,Neutral
12099,OnePlus Pad,average product,3,2023-01-25,-0.15,Negative
12100,OnePlus Pad,battery life amazing lasts long,5,2023-04-16,0.275,Positive
12101,Samsung Galaxy Tab,stopped working days,1,2023-05-14,0.0,Neutral
12102,Apple iPad,average product,3,2023-09-29,-0.15,Negative
12103,Samsung Galaxy Tab,decent features price,3,2023-11-03,0.16666666666666666,Positive
12104,Samsung Galaxy Tab,okay daily use,3,2023-09-15,0.25,Positive
12105,Apple iPad,excellent performance smooth display,4,2023-04-10,0.7,Positive
12106,Samsung Galaxy Tab,worth price,2,2023-03-18,0.3,Positive
12107,Apple iPad,terrible customer experience,1,2023-01-18,-1.0,Negative
12108,Apple iPad,stopped working days,2,2023-07-24,0.0,Neutral
12109,Apple iPad,good needs improvement,3,2023-11-13,0.7,Positive
12110,OnePlus Pad,superb design build quality,5,2023-08-06,1.0,Positive
12111,Samsung Galaxy Tab,superb design build quality,4,2023-11-02,1.0,Positive
12112,OnePlus Pad,excellent performance smooth display,4,2023-01-04,0.7,Positive
12113,OnePlus Pad,performance acceptable,3,2023-02-27,0.0,Neutral
12114,Samsung Galaxy Tab,terrible customer experience,2,2023-03-27,-1.0,Negative
12115,Apple iPad,decent features price,3,2023-03-09,0.16666666666666666,Positive
12116,Samsung Galaxy Tab,stopped working days,1,2023-01-18,0.0,Neutral
12117,Apple iPad,bad battery life,2,2023-03-17,-0.6999999999999998,Negative
12118,Samsung Galaxy Tab,superb design build quality,4,2023-05-17,1.0,Positive
12119,OnePlus Pad,highly recommend tablet,5,2023-04-22,0.16,Positive
12120,Apple iPad,average product,3,2023-12-27,-0.15,Negative
12121,OnePlus Pad,okay daily use,3,2023-10-17,0.25,Positive
12122,OnePlus Pad,terrible customer experience,2,2023-09-03,-1.0,Negative
12123,Apple iPad,poor performance lagging,1,2023-01-02,-0.4,Negative
12124,Samsung Galaxy Tab,worth price,2,2023-06-02,0.3,Positive
12125,Samsung Galaxy Tab,heating issues using,1,2023-02-16,0.0,Neutral
12126,OnePlus Pad,terrible customer experience,1,2023-03-17,-1.0,Negative
12127,Samsung Galaxy Tab,heating issues using,2,2023-09-26,0.0,Neutral
12128,Samsung Galaxy Tab,decent features price,3,2023-10-05,0.16666666666666666,Positive
12129,Apple iPad,good needs improvement,3,2023-12-18,0.7,Positive
12130,Samsung Galaxy Tab,decent features price,3,2023-04-05,0.16666666666666666,Positive
12131,OnePlus Pad,okay daily use,3,2023-06-14,0.25,Positive
12132,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-03-13,0.275,Positive
12133,OnePlus Pad,poor performance lagging,1,2023-08-29,-0.4,Negative
12134,Apple iPad,highly recommend tablet,4,2023-11-26,0.16,Positive
12135,Samsung Galaxy Tab,poor performance lagging,2,2023-02-19,-0.4,Negative
12136,OnePlus Pad,terrible customer experience,2,2023-11-29,-1.0,Negative
12137,OnePlus Pad,bad battery life,2,2023-09-20,-0.6999999999999998,Negative
12138,Apple iPad,battery life amazing lasts long,4,2023-11-14,0.275,Positive
12139,OnePlus Pad,bad great,3,2023-05-17,0.0500000000000001,Positive
12140,Samsung Galaxy Tab,worth price,1,2023-07-13,0.3,Positive
12141,OnePlus Pad,poor performance lagging,1,2023-09-03,-0.4,Negative
12142,Apple iPad,superb design build quality,5,2023-07-12,1.0,Positive
12143,Apple iPad,bad great,3,2023-04-12,0.0500000000000001,Positive
12144,OnePlus Pad,great value money,5,2023-07-25,0.8,Positive
12145,Samsung Galaxy Tab,heating issues using,2,2023-03-09,0.0,Neutral
12146,Samsung Galaxy Tab,stopped working days,1,2023-03-17,0.0,Neutral
12147,Apple iPad,bad great,3,2023-03-05,0.0500000000000001,Positive
12148,Apple iPad,bad great,3,2023-10-30,0.0500000000000001,Positive
12149,Apple iPad,stopped working days,1,2023-01-10,0.0,Neutral
12150,Samsung Galaxy Tab,okay daily use,3,2023-07-03,0.25,Positive
12151,OnePlus Pad,poor performance lagging,2,2023-09-12,-0.4,Negative
12152,OnePlus Pad,poor performance lagging,1,2023-09-29,-0.4,Negative
12153,Apple iPad,fast user friendly,4,2023-03-29,0.2875,Positive
12154,Apple iPad,decent features price,3,2023-03-27,0.16666666666666666,Positive
12155,OnePlus Pad,terrible customer experience,1,2023-09-05,-1.0,Negative
12156,Samsung Galaxy Tab,okay daily use,3,2023-09-10,0.25,Positive
12157,OnePlus Pad,great value money,5,2023-06-06,0.8,Positive
12158,Apple iPad,poor performance lagging,1,2023-02-04,-0.4,Negative
12159,Samsung Galaxy Tab,stopped working days,1,2023-12-07,0.0,Neutral
12160,Samsung Galaxy Tab,excellent performance smooth display,4,2023-04-04,0.7,Positive
12161,Apple iPad,terrible customer experience,2,2023-10-08,-1.0,Negative
12162,OnePlus Pad,highly recommend tablet,5,2023-02-08,0.16,Positive
12163,Apple iPad,terrible customer experience,1,2023-11-21,-1.0,Negative
12164,Apple iPad,terrible customer experience,2,2023-09-16,-1.0,Negative
12165,OnePlus Pad,fast user friendly,4,2023-04-02,0.2875,Positive
12166,Samsung Galaxy Tab,highly recommend tablet,4,2023-10-28,0.16,Positive
12167,OnePlus Pad,superb design build quality,4,2023-07-04,1.0,Positive
12168,Apple iPad,decent features price,3,2023-02-21,0.16666666666666666,Positive
12169,OnePlus Pad,terrible customer experience,2,2023-08-24,-1.0,Negative
12170,Samsung Galaxy Tab,stopped working days,2,2023-07-20,0.0,Neutral
12171,OnePlus Pad,bad battery life,2,2023-04-02,-0.6999999999999998,Negative
12172,Apple iPad,great value money,4,2023-11-30,0.8,Positive
12173,OnePlus Pad,battery life amazing lasts long,5,2023-12-11,0.275,Positive
12174,OnePlus Pad,stopped working days,1,2023-12-27,0.0,Neutral
12175,OnePlus Pad,highly recommend tablet,5,2023-07-19,0.16,Positive
12176,Apple iPad,fast user friendly,4,2023-12-18,0.2875,Positive
12177,Samsung Galaxy Tab,fast user friendly,5,2023-06-06,0.2875,Positive
12178,Samsung Galaxy Tab,stopped working days,1,2023-07-26,0.0,Neutral
12179,Samsung Galaxy Tab,heating issues using,2,2023-12-21,0.0,Neutral
12180,Samsung Galaxy Tab,terrible customer experience,2,2023-08-20,-1.0,Negative
12181,Samsung Galaxy Tab,decent features price,3,2023-04-19,0.16666666666666666,Positive
12182,OnePlus Pad,average product,3,2023-08-07,-0.15,Negative
12183,Samsung Galaxy Tab,highly recommend tablet,5,2023-09-30,0.16,Positive
12184,Apple iPad,bad battery life,1,2023-01-01,-0.6999999999999998,Negative
12185,OnePlus Pad,bad battery life,2,2023-01-18,-0.6999999999999998,Negative
12186,OnePlus Pad,fast user friendly,5,2023-01-04,0.2875,Positive
12187,Apple iPad,heating issues using,2,2023-08-04,0.0,Neutral
12188,Apple iPad,worth price,1,2023-04-15,0.3,Positive
12189,Samsung Galaxy Tab,poor performance lagging,2,2023-10-23,-0.4,Negative
12190,OnePlus Pad,battery life amazing lasts long,4,2023-02-19,0.275,Positive
12191,OnePlus Pad,poor performance lagging,1,2023-03-19,-0.4,Negative
12192,OnePlus Pad,great value money,4,2023-01-19,0.8,Positive
12193,Apple iPad,average product,3,2023-01-21,-0.15,Negative
12194,Samsung Galaxy Tab,heating issues using,1,2023-05-26,0.0,Neutral
12195,Samsung Galaxy Tab,okay daily use,3,2023-06-29,0.25,Positive
12196,Apple iPad,worth price,2,2023-06-04,0.3,Positive
12197,Samsung Galaxy Tab,bad great,3,2023-03-30,0.0500000000000001,Positive
12198,Apple iPad,good needs improvement,3,2023-08-31,0.7,Positive
12199,Apple iPad,battery life amazing lasts long,4,2023-09-08,0.275,Positive
12200,Apple iPad,decent features price,3,2023-04-21,0.16666666666666666,Positive
12201,Apple iPad,bad great,3,2023-07-14,0.0500000000000001,Positive
12202,Samsung Galaxy Tab,highly recommend tablet,5,2023-07-02,0.16,Positive
12203,Samsung Galaxy Tab,fast user friendly,5,2023-07-12,0.2875,Positive
12204,OnePlus Pad,good needs improvement,3,2023-10-25,0.7,Positive
12205,Samsung Galaxy Tab,highly recommend tablet,5,2023-12-17,0.16,Positive
12206,OnePlus Pad,bad great,3,2023-12-08,0.0500000000000001,Positive
12207,Samsung Galaxy Tab,stopped working days,1,2023-08-21,0.0,Neutral
12208,OnePlus Pad,okay daily use,3,2023-05-10,0.25,Positive
12209,Apple iPad,fast user friendly,4,2023-02-04,0.2875,Positive
12210,Samsung Galaxy Tab,great value money,4,2023-08-19,0.8,Positive
12211,Apple iPad,battery life amazing lasts long,4,2023-08-12,0.275,Positive
12212,Samsung Galaxy Tab,superb design build quality,5,2023-12-09,1.0,Positive
12213,Apple iPad,excellent performance smooth display,5,2023-09-27,0.7,Positive
12214,Samsung Galaxy Tab,decent features price,3,2023-12-10,0.16666666666666666,Positive
12215,Apple iPad,excellent performance smooth display,4,2023-05-29,0.7,Positive
12216,Apple iPad,stopped working days,2,2023-09-04,0.0,Neutral
12217,Apple iPad,bad great,3,2023-03-29,0.0500000000000001,Positive
12218,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-11-01,0.275,Positive
12219,OnePlus Pad,poor performance lagging,1,2023-05-20,-0.4,Negative
12220,OnePlus Pad,great value money,4,2023-02-23,0.8,Positive
12221,Samsung Galaxy Tab,excellent performance smooth display,4,2023-03-26,0.7,Positive
12222,Apple iPad,great value money,4,2023-07-12,0.8,Positive
12223,Samsung Galaxy Tab,performance acceptable,3,2023-08-09,0.0,Neutral
12224,Apple iPad,poor performance lagging,2,2023-02-25,-0.4,Negative
12225,Samsung Galaxy Tab,decent features price,3,2023-12-02,0.16666666666666666,Positive
12226,Samsung Galaxy Tab,okay daily use,3,2023-03-04,0.25,Positive
12227,OnePlus Pad,poor performance lagging,2,2023-07-26,-0.4,Negative
12228,Apple iPad,bad battery life,2,2023-03-31,-0.6999999999999998,Negative
12229,Apple iPad,excellent performance smooth display,4,2023-11-17,0.7,Positive
12230,OnePlus Pad,decent features price,3,2023-04-26,0.16666666666666666,Positive
12231,Samsung Galaxy Tab,bad battery life,2,2023-04-28,-0.6999999999999998,Negative
12232,OnePlus Pad,performance acceptable,3,2023-08-19,0.0,Neutral
12233,OnePlus Pad,battery life amazing lasts long,5,2023-08-31,0.275,Positive
12234,Apple iPad,bad battery life,1,2023-12-15,-0.6999999999999998,Negative
12235,Apple iPad,good needs improvement,3,2023-04-17,0.7,Positive
12236,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-12-04,0.275,Positive
12237,Apple iPad,great value money,5,2023-01-05,0.8,Positive
12238,Samsung Galaxy Tab,bad great,3,2023-02-02,0.0500000000000001,Positive
12239,Apple iPad,bad great,3,2023-12-06,0.0500000000000001,Positive
12240,OnePlus Pad,superb design build quality,5,2023-03-09,1.0,Positive
12241,OnePlus Pad,performance acceptable,3,2023-12-10,0.0,Neutral
12242,Apple iPad,okay daily use,3,2023-04-02,0.25,Positive
12243,Samsung Galaxy Tab,bad great,3,2023-08-01,0.0500000000000001,Positive
12244,Apple iPad,decent features price,3,2023-11-19,0.16666666666666666,Positive
12245,OnePlus Pad,heating issues using,2,2023-01-28,0.0,Neutral
12246,Apple iPad,great value money,5,2023-06-23,0.8,Positive
12247,OnePlus Pad,highly recommend tablet,5,2023-04-19,0.16,Positive
12248,OnePlus Pad,heating issues using,1,2023-02-08,0.0,Neutral
12249,Apple iPad,average product,3,2023-07-01,-0.15,Negative
12250,Apple iPad,good needs improvement,3,2023-07-20,0.7,Positive
12251,OnePlus Pad,performance acceptable,3,2023-11-22,0.0,Neutral
12252,Apple iPad,battery life amazing lasts long,4,2023-12-04,0.275,Positive
12253,Apple iPad,bad battery life,1,2023-09-05,-0.6999999999999998,Negative
12254,Apple iPad,highly recommend tablet,4,2023-01-29,0.16,Positive
12255,Samsung Galaxy Tab,highly recommend tablet,4,2023-09-06,0.16,Positive
12256,Samsung Galaxy Tab,performance acceptable,3,2023-06-23,0.0,Neutral
12257,Apple iPad,battery life amazing lasts long,5,2023-05-05,0.275,Positive
12258,OnePlus Pad,good needs improvement,3,2023-06-23,0.7,Positive
12259,OnePlus Pad,decent features price,3,2023-01-22,0.16666666666666666,Positive
12260,Apple iPad,poor performance lagging,2,2023-09-27,-0.4,Negative
12261,Samsung Galaxy Tab,terrible customer experience,1,2023-07-14,-1.0,Negative
12262,Apple iPad,terrible customer experience,1,2023-04-05,-1.0,Negative
12263,OnePlus Pad,decent features price,3,2023-10-23,0.16666666666666666,Positive
12264,Apple iPad,good needs improvement,3,2023-12-17,0.7,Positive
12265,Samsung Galaxy Tab,okay daily use,3,2023-10-20,0.25,Positive
12266,Samsung Galaxy Tab,excellent performance smooth display,4,2023-10-25,0.7,Positive
12267,Apple iPad,fast user friendly,4,2023-04-08,0.2875,Positive
12268,Apple iPad,performance acceptable,3,2023-03-01,0.0,Neutral
12269,Samsung Galaxy Tab,poor performance lagging,1,2023-09-12,-0.4,Negative
12270,Apple iPad,average product,3,2023-06-07,-0.15,Negative
12271,Apple iPad,performance acceptable,3,2023-03-18,0.0,Neutral
12272,Apple iPad,great value money,5,2023-08-12,0.8,Positive
12273,Apple iPad,bad battery life,2,2023-04-14,-0.6999999999999998,Negative
12274,Apple iPad,performance acceptable,3,2023-06-13,0.0,Neutral
12275,OnePlus Pad,bad great,3,2023-10-04,0.0500000000000001,Positive
12276,Samsung Galaxy Tab,fast user friendly,5,2023-06-04,0.2875,Positive
12277,Apple iPad,performance acceptable,3,2023-04-18,0.0,Neutral
12278,Samsung Galaxy Tab,terrible customer experience,1,2023-08-29,-1.0,Negative
12279,Samsung Galaxy Tab,heating issues using,1,2023-04-30,0.0,Neutral
12280,OnePlus Pad,poor performance lagging,1,2023-08-17,-0.4,Negative
12281,Apple iPad,highly recommend tablet,5,2023-09-21,0.16,Positive
12282,Samsung Galaxy Tab,terrible customer experience,1,2023-04-14,-1.0,Negative
12283,OnePlus Pad,poor performance lagging,1,2023-11-21,-0.4,Negative
12284,OnePlus Pad,good needs improvement,3,2023-03-25,0.7,Positive
12285,Samsung Galaxy Tab,performance acceptable,3,2023-07-17,0.0,Neutral
12286,Samsung Galaxy Tab,terrible customer experience,1,2023-08-14,-1.0,Negative
12287,OnePlus Pad,heating issues using,1,2023-07-06,0.0,Neutral
12288,OnePlus Pad,decent features price,3,2023-12-05,0.16666666666666666,Positive
12289,OnePlus Pad,superb design build quality,4,2023-02-04,1.0,Positive
12290,OnePlus Pad,fast user friendly,4,2023-02-04,0.2875,Positive
12291,Samsung Galaxy Tab,performance acceptable,3,2023-02-06,0.0,Neutral
12292,Apple iPad,poor performance lagging,2,2023-07-18,-0.4,Negative
12293,Apple iPad,bad battery life,1,2023-10-13,-0.6999999999999998,Negative
12294,Apple iPad,good needs improvement,3,2023-10-01,0.7,Positive
12295,Samsung Galaxy Tab,okay daily use,3,2023-09-22,0.25,Positive
12296,OnePlus Pad,fast user friendly,5,2023-10-19,0.2875,Positive
12297,Apple iPad,decent features price,3,2023-07-29,0.16666666666666666,Positive
12298,Apple iPad,terrible customer experience,2,2023-03-18,-1.0,Negative
12299,Samsung Galaxy Tab,great value money,4,2023-06-14,0.8,Positive
12300,OnePlus Pad,highly recommend tablet,5,2023-01-13,0.16,Positive
12301,OnePlus Pad,superb design build quality,4,2023-04-12,1.0,Positive
12302,Apple iPad,bad great,3,2023-08-07,0.0500000000000001,Positive
12303,Samsung Galaxy Tab,excellent performance smooth display,5,2023-03-25,0.7,Positive
12304,OnePlus Pad,terrible customer experience,1,2023-08-19,-1.0,Negative
12305,OnePlus Pad,highly recommend tablet,5,2023-04-09,0.16,Positive
12306,Samsung Galaxy Tab,highly recommend tablet,4,2023-04-22,0.16,Positive
12307,Apple iPad,excellent performance smooth display,4,2023-08-24,0.7,Positive
12308,Apple iPad,decent features price,3,2023-09-16,0.16666666666666666,Positive
12309,OnePlus Pad,poor performance lagging,1,2023-09-09,-0.4,Negative
12310,OnePlus Pad,fast user friendly,5,2023-12-24,0.2875,Positive
12311,Apple iPad,highly recommend tablet,5,2023-11-09,0.16,Positive
12312,Samsung Galaxy Tab,superb design build quality,4,2023-05-05,1.0,Positive
12313,Apple iPad,okay daily use,3,2023-03-09,0.25,Positive
12314,Apple iPad,heating issues using,1,2023-08-06,0.0,Neutral
12315,OnePlus Pad,worth price,1,2023-04-01,0.3,Positive
12316,Apple iPad,highly recommend tablet,4,2023-11-30,0.16,Positive
12317,Apple iPad,poor performance lagging,2,2023-04-17,-0.4,Negative
12318,Apple iPad,stopped working days,1,2023-11-01,0.0,Neutral
12319,Samsung Galaxy Tab,stopped working days,2,2023-05-14,0.0,Neutral
12320,OnePlus Pad,highly recommend tablet,4,2023-03-11,0.16,Positive
12321,OnePlus Pad,excellent performance smooth display,4,2023-12-31,0.7,Positive
12322,OnePlus Pad,battery life amazing lasts long,5,2023-10-13,0.275,Positive
12323,OnePlus Pad,decent features price,3,2023-03-16,0.16666666666666666,Positive
12324,OnePlus Pad,excellent performance smooth display,5,2023-08-13,0.7,Positive
12325,Apple iPad,decent features price,3,2023-09-19,0.16666666666666666,Positive
12326,OnePlus Pad,battery life amazing lasts long,5,2023-03-21,0.275,Positive
12327,OnePlus Pad,average product,3,2023-02-22,-0.15,Negative
